Workflow_ID,Process_Name,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Approval_Level,Employee_Workload,Cost_Per_Task,workload_bin,start_date,start_month,start_hour,start_dayofweek,start_month_num,anomaly,cluster,pca1,pca2,dbscan_cluster
WF_1160,IT Support Ticket,TASK_1160,Approval,Low,IT,EMP_25,2024-01-21 21:48:00,2024-01-22 03:04:00,206,316,1,Level 3,5,99.05,5-6,2024-01-21,2024-01,21,6,1,1,1,-1.5278638161532383,0.08807851217487855,5
WF_1161,HR Onboarding,TASK_1161,Validation,Critical,Operations,EMP_79,2024-12-12 14:38:00,2024-12-12 18:16:00,102,218,1,Level 2,6,64.55,5-6,2024-12-12,2024-12,14,3,12,1,2,-0.13353619421820423,1.845275119690595,3
WF_1162,Purchase Order,TASK_1162,Validation,Low,Customer Service,EMP_9,2024-07-05 10:56:00,2024-07-05 14:02:00,159,186,1,Level 1,6,155.16,5-6,2024-07-05,2024-07,10,4,7,1,1,0.3382356362332512,-0.41351124110446263,0
WF_1163,Invoice Approval,TASK_1163,Escalation,Medium,Finance,EMP_82,2024-05-22 03:50:00,2024-05-22 05:33:00,45,103,1,Level 1,7,100.24,7-8,2024-05-22,2024-05,3,2,5,1,0,2.1736035287188145,-0.28090579402285853,4
WF_1164,IT Support Ticket,TASK_1164,Escalation,Critical,HR,EMP_70,2024-02-03 12:31:00,2024-02-03 16:09:00,222,218,0,Level 1,3,362.55,3-4,2024-02-03,2024-02,12,5,2,1,3,-0.8972470359510566,-1.5402303457371458,1
WF_1165,Purchase Order,TASK_1165,Escalation,Medium,HR,EMP_12,2024-11-03 22:13:00,2024-11-04 00:19:00,31,126,1,Level 2,4,162.93,3-4,2024-11-03,2024-11,22,6,11,1,3,-0.608894962462881,-1.61120138397589,1
WF_1166,Customer Complaint,TASK_1166,Review,High,HR,EMP_119,2024-05-04 14:29:00,2024-05-04 17:52:00,180,203,1,Level 2,3,112.9,3-4,2024-05-04,2024-05,14,5,5,1,3,-0.7630714032372369,-1.6614428307666822,1
WF_1167,Customer Complaint,TASK_1167,Approval,Medium,HR,EMP_73,2024-04-25 02:35:00,2024-04-25 06:25:00,145,230,1,Level 2,4,216.46,3-4,2024-04-25,2024-04,2,3,4,1,3,-0.8396479102057609,-1.5642338652062606,1
WF_1168,HR Onboarding,TASK_1168,Validation,Low,IT,EMP_52,2024-04-25 05:00:00,2024-04-25 05:43:00,13,43,1,Level 1,9,200.84,9-10,2024-04-25,2024-04,5,3,4,1,1,-0.940294936101712,0.24981677014878745,-1
WF_1169,Invoice Approval,TASK_1169,Data Entry,Medium,Operations,EMP_58,2024-03-27 18:15:00,2024-03-27 22:12:00,185,237,1,Level 1,5,241.23,5-6,2024-03-27,2024-03,18,2,3,1,2,-0.2660203728595353,1.8902007752825656,3
WF_1170,Customer Complaint,TASK_1170,Escalation,Low,Finance,EMP_34,2024-01-11 09:38:00,2024-01-11 12:09:00,40,151,1,Level 1,2,478.18,0-2,2024-01-11,2024-01,9,3,1,1,0,1.8161729617475522,-0.30515469193581946,4
WF_1171,Invoice Approval,TASK_1171,Review,Critical,Operations,EMP_34,2024-07-27 07:02:00,2024-07-27 09:08:00,10,126,1,Level 1,3,498.81,3-4,2024-07-27,2024-07,7,5,7,1,2,-0.19243032507487517,1.903733014880323,3
WF_1172,Purchase Order,TASK_1172,Data Entry,Medium,Finance,EMP_4,2024-01-22 04:54:00,2024-01-22 07:30:00,79,156,1,Level 2,5,101.2,5-6,2024-01-22,2024-01,4,0,1,1,0,2.0255378512225235,-0.35462596195667156,4
WF_1173,IT Support Ticket,TASK_1173,Escalation,Low,HR,EMP_64,2024-03-27 18:22:00,2024-03-27 19:33:00,31,71,1,Level 3,5,295.06,5-6,2024-03-27,2024-03,18,2,3,1,3,-0.5330481398217922,-1.5175456060358652,1
WF_1174,HR Onboarding,TASK_1174,Approval,Low,IT,EMP_36,2024-12-02 03:11:00,2024-12-02 06:48:00,189,217,1,Level 1,7,114.9,7-8,2024-12-02,2024-12,3,0,12,1,1,-1.294618879387399,0.16017577152162232,5
WF_1175,HR Onboarding,TASK_1175,Approval,High,Customer Service,EMP_69,2024-03-08 23:35:00,2024-03-09 01:16:00,28,101,1,Level 3,5,235.03,5-6,2024-03-08,2024-03,23,4,3,1,1,0.45455385200037285,-0.4360255732934904,0
WF_1176,Invoice Approval,TASK_1176,Validation,High,IT,EMP_128,2024-07-23 19:43:00,2024-07-23 23:47:00,209,244,1,Level 3,2,159.91,0-2,2024-07-23,2024-07,19,1,7,1,1,-1.4711180666987593,-0.025927871231938515,5
WF_1177,Customer Complaint,TASK_1177,Review,High,HR,EMP_39,2024-01-02 10:04:00,2024-01-02 12:43:00,45,159,1,Level 3,7,379.65,7-8,2024-01-02,2024-01,10,1,1,1,3,-0.7032415701328378,-1.3740105194377952,1
WF_1178,Invoice Approval,TASK_1178,Escalation,High,Finance,EMP_59,2024-06-20 13:03:00,2024-06-20 15:12:00,85,129,1,Level 2,2,117.81,0-2,2024-06-20,2024-06,13,3,6,1,0,2.010552014345445,-0.48019734914313156,4
WF_1179,HR Onboarding,TASK_1179,Validation,Low,IT,EMP_92,2024-11-06 08:02:00,2024-11-06 12:28:00,225,266,1,Level 2,10,89.46,9-10,2024-11-06,2024-11,8,2,11,1,1,-1.3200413070091013,0.2861494379348617,5
WF_1180,Invoice Approval,TASK_1180,Validation,Low,Operations,EMP_127,2024-02-04 06:59:00,2024-02-04 11:45:00,239,286,1,Level 3,4,471.15,3-4,2024-02-04,2024-02,6,6,2,1,2,-0.4808314135171029,1.9665544155544203,3
WF_1181,IT Support Ticket,TASK_1181,Review,Critical,HR,EMP_47,2024-05-26 20:25:00,2024-05-26 23:11:00,116,166,1,Level 3,8,219.55,7-8,2024-05-26,2024-05,20,6,5,1,3,-0.6297791105370504,-1.4056818018146262,1
WF_1182,Customer Complaint,TASK_1182,Approval,Low,Operations,EMP_45,2024-01-20 01:16:00,2024-01-20 04:15:00,113,179,1,Level 3,2,358.46,0-2,2024-01-20,2024-01,1,5,1,1,2,-0.26084084022758947,1.8057727015800364,3
WF_1183,HR Onboarding,TASK_1183,Review,High,HR,EMP_63,2024-07-05 00:59:00,2024-07-05 03:20:00,58,141,1,Level 1,5,381.1,5-6,2024-07-05,2024-07,0,4,7,1,3,-0.7092188230198128,-1.4622768430300486,1
WF_1184,HR Onboarding,TASK_1184,Data Entry,Critical,Customer Service,EMP_62,2024-11-17 05:28:00,2024-11-17 06:11:00,36,43,1,Level 3,8,287.66,7-8,2024-11-17,2024-11,5,6,11,1,1,0.6110144142557771,-0.29539391665685466,-1
WF_1185,Invoice Approval,TASK_1185,Escalation,High,HR,EMP_3,2024-03-22 12:43:00,2024-03-22 14:34:00,94,111,1,Level 2,9,298.76,9-10,2024-03-22,2024-03,12,4,3,1,3,-0.531862585549794,-1.3370584420835119,1
WF_1186,HR Onboarding,TASK_1186,Review,Critical,Customer Service,EMP_46,2024-01-27 00:15:00,2024-01-27 03:14:00,180,179,0,Level 3,3,71.93,3-4,2024-01-27,2024-01,0,5,1,1,1,0.3248044987561822,-0.5821465228128347,0
WF_1187,Invoice Approval,TASK_1187,Approval,Medium,HR,EMP_113,2024-03-28 10:04:00,2024-03-28 12:06:00,84,122,1,Level 3,7,497.5,7-8,2024-03-28,2024-03,10,3,3,1,3,-0.6782370406545507,-1.3259658460714736,1
WF_1188,HR Onboarding,TASK_1188,Validation,Critical,HR,EMP_94,2024-03-20 12:03:00,2024-03-20 17:27:00,218,324,1,Level 2,6,214.44,5-6,2024-03-20,2024-03,12,2,3,1,3,-0.9857463366769781,-1.4604185280471613,1
WF_1189,Customer Complaint,TASK_1189,Validation,Low,Customer Service,EMP_48,2024-03-01 11:37:00,2024-03-01 16:13:00,159,276,1,Level 1,9,75.08,9-10,2024-03-01,2024-03,11,4,3,1,1,0.25343115148209355,-0.30484985534853415,0
WF_1190,IT Support Ticket,TASK_1190,Data Entry,Low,IT,EMP_56,2024-10-20 14:05:00,2024-10-20 17:35:00,106,210,1,Level 1,8,332.71,7-8,2024-10-20,2024-10,14,6,10,1,1,-1.3507018873019125,0.30435094474219826,5
WF_1191,Purchase Order,TASK_1191,Escalation,Critical,IT,EMP_29,2024-01-31 03:36:00,2024-01-31 05:36:00,93,120,1,Level 2,10,362.84,9-10,2024-01-31,2024-01,3,2,1,1,1,-1.1414493792019849,0.385076243264459,5
WF_1192,HR Onboarding,TASK_1192,Validation,Low,Finance,EMP_53,2024-09-17 10:56:00,2024-09-17 12:16:00,67,80,1,Level 2,6,195.84,5-6,2024-09-17,2024-09,10,1,9,1,0,2.1591060599265433,-0.283074784570766,4
WF_1193,Purchase Order,TASK_1193,Review,Medium,Finance,EMP_121,2024-12-27 02:20:00,2024-12-27 05:46:00,121,206,1,Level 1,7,340.67,7-8,2024-12-27,2024-12,2,4,12,1,0,1.8669101208663534,-0.14573827154099384,4
WF_1194,Invoice Approval,TASK_1194,Approval,High,HR,EMP_42,2024-01-13 01:59:00,2024-01-13 06:49:00,226,290,1,Level 2,9,322.26,9-10,2024-01-13,2024-01,1,5,1,1,3,-0.900401120991423,-1.2886853301406198,1
WF_1195,Purchase Order,TASK_1195,Escalation,Low,Operations,EMP_89,2024-12-06 15:12:00,2024-12-06 19:09:00,118,237,1,Level 3,5,481.28,5-6,2024-12-06,2024-12,15,4,12,1,2,-0.36613057785192926,2.0037501326342095,3
WF_1196,HR Onboarding,TASK_1196,Data Entry,Low,HR,EMP_10,2024-08-08 14:42:00,2024-08-08 16:19:00,40,97,1,Level 2,3,96.0,3-4,2024-08-08,2024-08,14,3,8,1,3,-0.5435863458560508,-1.691499768557389,1
WF_1197,Purchase Order,TASK_1197,Data Entry,Low,Customer Service,EMP_6,2024-04-12 13:42:00,2024-04-12 17:57:00,232,255,1,Level 1,7,148.22,7-8,2024-04-12,2024-04,13,4,4,1,1,0.2235687454829151,-0.3598295243486658,0
WF_1198,Invoice Approval,TASK_1198,Escalation,Low,Customer Service,EMP_6,2024-02-01 07:31:00,2024-02-01 08:36:00,31,65,1,Level 3,1,360.85,0-2,2024-02-01,2024-02,7,3,2,1,1,0.39133691590913483,-0.5544141379715861,-1
WF_1199,IT Support Ticket,TASK_1199,Approval,Medium,IT,EMP_33,2024-07-28 12:01:00,2024-07-28 16:33:00,164,272,1,Level 3,2,105.81,0-2,2024-07-28,2024-07,12,6,7,1,1,-1.504671718419514,-0.04569053855757732,5
WF_1200,HR Onboarding,TASK_1200,Approval,Low,Operations,EMP_12,2024-07-28 06:01:00,2024-07-28 08:13:00,61,132,1,Level 2,8,445.63,7-8,2024-07-28,2024-07,6,6,7,1,2,-0.07866000728959234,2.0928406721356216,3
WF_1201,HR Onboarding,TASK_1201,Review,Medium,HR,EMP_148,2024-11-08 23:49:00,2024-11-09 02:23:00,84,154,1,Level 3,5,380.47,5-6,2024-11-08,2024-11,23,4,11,1,3,-0.7350096949211217,-1.4598690285015319,1
WF_1202,Purchase Order,TASK_1202,Escalation,High,IT,EMP_115,2024-01-28 05:52:00,2024-01-28 08:43:00,81,171,1,Level 3,4,87.25,3-4,2024-01-28,2024-01,5,6,1,1,1,-1.2530682235143906,0.00971369274388262,5
WF_1203,IT Support Ticket,TASK_1203,Data Entry,High,IT,EMP_138,2024-03-15 16:07:00,2024-03-15 19:57:00,219,230,1,Level 3,9,373.61,9-10,2024-03-15,2024-03,16,4,3,1,1,-1.3871178673333928,0.37046326078395664,5
WF_1204,Invoice Approval,TASK_1204,Review,High,HR,EMP_39,2024-03-28 11:35:00,2024-03-28 13:06:00,32,91,1,Level 1,6,314.61,5-6,2024-03-28,2024-03,11,3,3,1,3,-0.5605603378220806,-1.4615323476048445,1
WF_1205,HR Onboarding,TASK_1205,Review,Critical,IT,EMP_61,2024-03-26 01:44:00,2024-03-26 04:00:00,97,136,1,Level 2,1,179.22,0-2,2024-03-26,2024-03,1,1,3,1,1,-1.2834491286607441,-0.08187574240417439,5
WF_1206,Customer Complaint,TASK_1206,Review,High,IT,EMP_29,2024-10-25 06:01:00,2024-10-25 09:15:00,168,194,1,Level 2,2,222.58,0-2,2024-10-25,2024-10,6,4,10,1,1,-1.3970477203467595,-0.00669046931475542,5
WF_1207,Invoice Approval,TASK_1207,Data Entry,Low,IT,EMP_68,2024-05-11 08:40:00,2024-05-11 11:52:00,115,192,1,Level 1,7,72.45,7-8,2024-05-11,2024-05,8,5,5,1,1,-1.2268124857349825,0.1348924131917696,5
WF_1208,Purchase Order,TASK_1208,Validation,Low,Customer Service,EMP_78,2024-11-22 21:56:00,2024-11-23 03:07:00,240,311,1,Level 2,2,74.94,0-2,2024-11-22,2024-11,21,4,11,-1,1,0.03828151442700634,-0.5958510906265817,0
WF_1209,HR Onboarding,TASK_1209,Validation,High,Operations,EMP_28,2024-02-22 08:24:00,2024-02-22 12:16:00,229,232,1,Level 3,1,318.49,0-2,2024-02-22,2024-02,8,3,2,1,2,-0.3711137272908912,1.755294514882366,3
WF_1210,HR Onboarding,TASK_1210,Review,Medium,Customer Service,EMP_87,2024-06-13 03:43:00,2024-06-13 07:37:00,130,234,1,Level 2,9,57.28,9-10,2024-06-13,2024-06,3,3,6,1,1,0.3450276352452602,-0.3220115569634716,0
WF_1211,HR Onboarding,TASK_1211,Review,High,HR,EMP_125,2024-03-27 05:35:00,2024-03-27 08:14:00,50,159,1,Level 3,6,251.1,5-6,2024-03-27,2024-03,5,2,3,1,3,-0.6703545957580334,-1.4774205701759437,1
WF_1212,HR Onboarding,TASK_1212,Escalation,Critical,IT,EMP_53,2024-05-14 22:57:00,2024-05-15 03:42:00,223,285,1,Level 1,5,82.45,5-6,2024-05-14,2024-05,22,1,5,1,1,-1.4588131384617171,0.07377397867376595,5
WF_1213,Customer Complaint,TASK_1213,Escalation,Low,IT,EMP_111,2024-07-06 11:36:00,2024-07-06 16:45:00,231,309,1,Level 3,1,96.56,0-2,2024-07-06,2024-07,11,5,7,-1,1,-1.5956900654994441,-0.08496767425987178,-1
WF_1214,Customer Complaint,TASK_1214,Data Entry,Critical,HR,EMP_132,2024-10-05 01:16:00,2024-10-05 04:49:00,202,213,1,Level 3,2,496.91,0-2,2024-10-05,2024-10,1,5,10,1,3,-0.9639831595795149,-1.5203184154220977,1
WF_1215,Customer Complaint,TASK_1215,Escalation,High,Finance,EMP_13,2024-06-15 01:31:00,2024-06-15 06:35:00,192,304,1,Level 2,10,185.94,9-10,2024-06-15,2024-06,1,5,6,1,0,1.7972046067150496,-0.0707229909427366,-1
WF_1216,IT Support Ticket,TASK_1216,Escalation,Critical,Customer Service,EMP_104,2024-01-14 17:55:00,2024-01-14 22:41:00,184,286,1,Level 3,1,127.12,0-2,2024-01-14,2024-01,17,6,1,1,1,0.04590012490287339,-0.618975053438637,0
WF_1217,IT Support Ticket,TASK_1217,Validation,High,HR,EMP_97,2024-07-10 21:16:00,2024-07-11 00:11:00,96,175,1,Level 3,3,96.03,3-4,2024-07-10,2024-07,21,2,7,1,3,-0.6999204957434757,-1.6752506608009523,1
WF_1218,Customer Complaint,TASK_1218,Validation,High,IT,EMP_111,2024-08-23 10:00:00,2024-08-23 12:58:00,164,178,1,Level 2,9,418.09,9-10,2024-08-23,2024-08,10,4,8,1,1,-1.3014533349519888,0.38068008029736256,5
WF_1219,Customer Complaint,TASK_1219,Review,High,Finance,EMP_2,2024-07-18 20:46:00,2024-07-18 21:22:00,35,36,1,Level 2,6,146.0,5-6,2024-07-18,2024-07,20,3,7,1,0,2.268072719467686,-0.3158084478826291,-1
WF_1220,Invoice Approval,TASK_1220,Validation,High,Customer Service,EMP_91,2024-03-22 18:29:00,2024-03-22 22:55:00,218,266,1,Level 1,6,364.64,5-6,2024-03-22,2024-03,18,4,3,1,1,0.09054442671989933,-0.2977710236079632,0
WF_1221,IT Support Ticket,TASK_1221,Review,Critical,Customer Service,EMP_139,2024-06-09 09:45:00,2024-06-09 14:56:00,232,311,1,Level 3,6,488.51,5-6,2024-06-09,2024-06,9,6,6,1,1,-0.05129975141887021,-0.22981127022052283,-1
WF_1222,HR Onboarding,TASK_1222,Approval,Critical,Operations,EMP_81,2024-01-03 05:28:00,2024-01-03 09:08:00,146,220,1,Level 2,7,123.99,7-8,2024-01-03,2024-01,5,2,1,1,2,-0.14160985245271496,1.9164107772157806,3
WF_1223,HR Onboarding,TASK_1223,Data Entry,High,Operations,EMP_93,2024-10-27 06:43:00,2024-10-27 08:08:00,32,85,1,Level 3,5,258.19,5-6,2024-10-27,2024-10,6,6,10,1,2,0.03153342933537605,1.8665859842801096,3
WF_1224,Customer Complaint,TASK_1224,Data Entry,High,Customer Service,EMP_150,2024-07-09 04:12:00,2024-07-09 09:16:00,190,304,1,Level 3,4,494.66,3-4,2024-07-09,2024-07,4,1,7,-1,1,-0.08128244677604644,-0.3135648424840764,-1
WF_1225,Customer Complaint,TASK_1225,Escalation,High,Customer Service,EMP_80,2024-11-11 13:45:00,2024-11-11 15:26:00,104,101,0,Level 3,3,76.95,3-4,2024-11-11,2024-11,13,0,11,1,1,0.4790326018399762,-0.5960068605020945,0
WF_1226,HR Onboarding,TASK_1226,Review,Low,Operations,EMP_55,2024-11-02 18:12:00,2024-11-02 19:48:00,48,96,1,Level 2,8,190.62,7-8,2024-11-02,2024-11,18,5,11,1,2,0.099837549348414,1.964721840464519,3
WF_1227,HR Onboarding,TASK_1227,Review,Low,Operations,EMP_124,2024-05-06 05:55:00,2024-05-06 08:42:00,118,167,1,Level 1,10,329.44,9-10,2024-05-06,2024-05,5,0,5,1,2,-0.058901803614535064,2.1303706270620766,3
WF_1228,IT Support Ticket,TASK_1228,Review,High,Finance,EMP_44,2024-10-06 10:14:00,2024-10-06 13:12:00,183,178,0,Level 3,2,171.65,0-2,2024-10-06,2024-10,10,6,10,1,0,1.8898965810536812,-0.44453089091809483,4
WF_1229,Purchase Order,TASK_1229,Data Entry,Low,Customer Service,EMP_79,2024-08-19 22:26:00,2024-08-19 23:43:00,47,77,1,Level 1,1,489.69,0-2,2024-08-19,2024-08,22,0,8,-1,1,0.3135561320036941,-0.4909720751680551,-1
WF_1230,Purchase Order,TASK_1230,Review,Critical,Customer Service,EMP_16,2024-03-22 04:33:00,2024-03-22 08:01:00,185,208,1,Level 1,8,57.85,7-8,2024-03-22,2024-03,4,4,3,1,1,0.3761737505885752,-0.3697564168003905,0
WF_1231,Customer Complaint,TASK_1231,Escalation,High,Finance,EMP_82,2024-07-29 13:39:00,2024-07-29 17:49:00,214,250,1,Level 3,10,255.18,9-10,2024-07-29,2024-07,13,0,7,1,0,1.87655150132072,-0.04921038266771277,4
WF_1232,HR Onboarding,TASK_1232,Escalation,Low,Customer Service,EMP_7,2024-08-20 19:03:00,2024-08-20 21:56:00,99,173,1,Level 2,1,451.08,0-2,2024-08-20,2024-08,19,1,8,1,1,0.13726214363672154,-0.4892540867861852,0
WF_1233,Invoice Approval,TASK_1233,Review,Medium,Finance,EMP_90,2024-05-23 14:23:00,2024-05-23 18:40:00,141,257,1,Level 2,7,179.96,7-8,2024-05-23,2024-05,14,3,5,1,0,1.8317221516594522,-0.2111427844636133,4
WF_1234,HR Onboarding,TASK_1234,Review,Low,Operations,EMP_93,2024-09-07 23:08:00,2024-09-08 01:59:00,86,171,1,Level 3,6,195.17,5-6,2024-09-07,2024-09,23,5,9,1,2,-0.0938160166666769,1.8972789070514133,3
WF_1235,IT Support Ticket,TASK_1235,Validation,High,Operations,EMP_37,2024-09-02 05:14:00,2024-09-02 08:58:00,187,224,1,Level 3,2,468.11,0-2,2024-09-02,2024-09,5,0,9,1,2,-0.3967547241985113,1.8670060568773275,3
WF_1236,Purchase Order,TASK_1236,Data Entry,High,Customer Service,EMP_58,2024-10-27 06:29:00,2024-10-27 08:25:00,48,116,1,Level 3,4,399.46,3-4,2024-10-27,2024-10,6,6,10,1,1,0.3351948950472338,-0.3977270188019499,0
WF_1237,Invoice Approval,TASK_1237,Approval,Medium,IT,EMP_45,2024-02-20 20:40:00,2024-02-20 23:06:00,105,146,1,Level 1,1,446.1,0-2,2024-02-20,2024-02,20,1,2,1,1,-1.4147897249786123,0.04644624246984452,5
WF_1238,IT Support Ticket,TASK_1238,Approval,Critical,Finance,EMP_100,2024-12-23 18:57:00,2024-12-23 23:35:00,165,278,1,Level 1,3,296.14,3-4,2024-12-23,2024-12,18,0,12,1,0,1.658290427570055,-0.3222273205000138,4
WF_1239,Purchase Order,TASK_1239,Escalation,Low,HR,EMP_93,2024-07-15 01:33:00,2024-07-15 04:04:00,108,151,1,Level 1,9,192.46,9-10,2024-07-15,2024-07,1,0,7,1,3,-0.5676962858632505,-1.3790152709544703,1
WF_1240,IT Support Ticket,TASK_1240,Approval,Medium,IT,EMP_107,2024-03-30 10:01:00,2024-03-30 13:27:00,120,206,1,Level 2,1,89.2,0-2,2024-03-30,2024-03,10,5,3,1,1,-1.3861959306216853,-0.10988754534432921,5
WF_1241,Invoice Approval,TASK_1241,Data Entry,Medium,Operations,EMP_135,2024-08-07 07:40:00,2024-08-07 12:01:00,219,261,1,Level 1,7,124.43,7-8,2024-08-07,2024-08,7,2,8,1,2,-0.2239624161057322,1.9251526461228459,3
WF_1242,Invoice Approval,TASK_1242,Validation,Low,Finance,EMP_82,2024-08-25 21:38:00,2024-08-25 23:43:00,90,125,1,Level 2,6,480.4,5-6,2024-08-25,2024-08,21,6,8,1,0,1.9502478895352109,-0.1391048406695342,4
WF_1243,Invoice Approval,TASK_1243,Validation,High,Finance,EMP_117,2024-12-02 21:30:00,2024-12-02 22:59:00,31,89,1,Level 2,9,391.19,9-10,2024-12-02,2024-12,21,0,12,1,0,2.1217705408266743,-0.06098779720912734,4
WF_1244,Purchase Order,TASK_1244,Approval,Critical,HR,EMP_32,2024-07-28 07:53:00,2024-07-28 10:27:00,87,154,1,Level 3,8,221.86,7-8,2024-07-28,2024-07,7,6,7,1,3,-0.6066929876803597,-1.407086796437911,1
WF_1245,Invoice Approval,TASK_1245,Escalation,Low,IT,EMP_43,2024-12-08 16:19:00,2024-12-08 20:54:00,235,275,1,Level 1,5,287.83,5-6,2024-12-08,2024-12,16,6,12,1,1,-1.524423366595871,0.16884220210171452,5
WF_1246,HR Onboarding,TASK_1246,Approval,Medium,Operations,EMP_55,2024-12-20 08:43:00,2024-12-20 13:34:00,230,291,1,Level 3,4,292.85,3-4,2024-12-20,2024-12,8,4,12,1,2,-0.4164939828515051,1.8832549761613884,3
WF_1247,Purchase Order,TASK_1247,Escalation,Critical,Customer Service,EMP_78,2024-09-21 14:26:00,2024-09-21 16:14:00,85,108,1,Level 2,4,440.49,3-4,2024-09-21,2024-09,14,5,9,1,1,0.33411677465293854,-0.37998397298259257,0
WF_1248,Invoice Approval,TASK_1248,Data Entry,Low,Operations,EMP_94,2024-02-04 23:19:00,2024-02-05 01:05:00,60,106,1,Level 1,3,441.04,3-4,2024-02-04,2024-02,23,6,2,1,2,-0.12825551225305076,1.872243632117534,3
WF_1249,Purchase Order,TASK_1249,Review,Low,IT,EMP_67,2024-10-17 13:28:00,2024-10-17 18:13:00,209,285,1,Level 3,8,172.66,7-8,2024-10-17,2024-10,13,3,10,1,1,-1.4342640679891596,0.2442539866017316,5
WF_1250,IT Support Ticket,TASK_1250,Data Entry,Critical,Operations,EMP_19,2024-10-22 00:42:00,2024-10-22 03:00:00,73,138,1,Level 2,8,141.5,7-8,2024-10-22,2024-10,0,1,10,1,2,0.036149313525638924,1.9502287910110456,3
WF_1251,Invoice Approval,TASK_1251,Approval,High,Finance,EMP_71,2024-09-14 07:13:00,2024-09-14 11:34:00,157,261,1,Level 1,1,366.22,0-2,2024-09-14,2024-09,7,5,9,1,0,1.6216876665289395,-0.37782188240535436,-1
WF_1252,Customer Complaint,TASK_1252,Validation,Critical,IT,EMP_13,2024-04-12 04:13:00,2024-04-12 06:45:00,122,152,1,Level 3,3,168.14,3-4,2024-04-12,2024-04,4,4,4,1,1,-1.2694475433362622,0.0014190823041106422,5
WF_1253,Purchase Order,TASK_1253,Data Entry,Medium,Customer Service,EMP_33,2024-07-30 14:30:00,2024-07-30 17:33:00,143,183,1,Level 3,2,152.86,0-2,2024-07-30,2024-07,14,1,7,1,1,0.2623136551893064,-0.5856349931734665,0
WF_1254,IT Support Ticket,TASK_1254,Data Entry,Critical,Operations,EMP_108,2024-10-13 10:50:00,2024-10-13 14:52:00,166,242,1,Level 2,9,264.09,9-10,2024-10-13,2024-10,10,6,10,1,2,-0.20268096020630266,2.072466176103705,3
WF_1255,IT Support Ticket,TASK_1255,Escalation,Low,HR,EMP_135,2024-03-04 00:48:00,2024-03-04 02:44:00,84,116,1,Level 2,10,254.34,9-10,2024-03-04,2024-03,0,0,3,1,3,-0.502634946974516,-1.3144266140140282,1
WF_1256,Customer Complaint,TASK_1256,Validation,Low,Operations,EMP_73,2024-04-27 03:48:00,2024-04-27 07:28:00,198,220,1,Level 2,3,392.33,3-4,2024-04-27,2024-04,3,5,4,1,2,-0.33641163133236796,1.872930599682704,3
WF_1257,HR Onboarding,TASK_1257,Approval,Low,Finance,EMP_9,2024-01-15 10:29:00,2024-01-15 12:14:00,107,105,0,Level 3,3,351.63,3-4,2024-01-15,2024-01,10,0,1,1,0,1.98186231325126,-0.33198744462950347,4
WF_1258,IT Support Ticket,TASK_1258,Review,High,HR,EMP_139,2024-07-16 09:24:00,2024-07-16 11:32:00,106,128,1,Level 3,9,490.75,9-10,2024-07-16,2024-07,9,1,7,1,3,-0.6459999983414534,-1.242704228035419,9
WF_1259,HR Onboarding,TASK_1259,Review,Critical,Customer Service,EMP_119,2024-10-18 01:30:00,2024-10-18 05:41:00,203,251,1,Level 3,4,216.37,3-4,2024-10-18,2024-10,1,4,10,1,1,0.14099387785350767,-0.45623404700853853,0
WF_1260,IT Support Ticket,TASK_1260,Data Entry,Low,Operations,EMP_82,2024-09-15 09:09:00,2024-09-15 12:48:00,176,219,1,Level 3,6,396.82,5-6,2024-09-15,2024-09,9,6,9,1,2,-0.2741098566910064,2.0026548695974093,3
WF_1261,HR Onboarding,TASK_1261,Escalation,Low,Customer Service,EMP_93,2024-08-23 01:01:00,2024-08-23 02:35:00,37,94,1,Level 1,7,59.23,7-8,2024-08-23,2024-08,1,4,8,1,1,0.5833449388167762,-0.4354344440430946,0
WF_1262,Customer Complaint,TASK_1262,Validation,Medium,IT,EMP_29,2024-03-20 16:46:00,2024-03-20 17:45:00,35,59,1,Level 1,6,429.2,5-6,2024-03-20,2024-03,16,2,3,1,1,-1.1297660887438241,0.2333581858322179,5
WF_1263,Customer Complaint,TASK_1263,Review,High,IT,EMP_127,2024-08-31 10:12:00,2024-08-31 12:53:00,53,161,1,Level 3,6,388.09,5-6,2024-08-31,2024-08,10,5,8,1,1,-1.3170422211231254,0.23514245454744254,5
WF_1264,Invoice Approval,TASK_1264,Approval,High,HR,EMP_77,2024-08-13 05:19:00,2024-08-13 08:01:00,42,162,1,Level 1,8,91.19,7-8,2024-08-13,2024-08,5,1,8,1,3,-0.568231493924189,-1.4672316935090965,1
WF_1265,Invoice Approval,TASK_1265,Approval,Medium,Finance,EMP_119,2024-06-29 16:33:00,2024-06-29 18:40:00,119,127,1,Level 1,5,72.56,5-6,2024-06-29,2024-06,16,5,6,1,0,2.0956014309784545,-0.37420942179277056,4
WF_1266,IT Support Ticket,TASK_1266,Validation,Critical,HR,EMP_34,2024-02-20 14:45:00,2024-02-20 19:18:00,170,273,1,Level 2,3,181.51,3-4,2024-02-20,2024-02,14,1,2,1,3,-0.9319730971704482,-1.6144188721709434,1
